LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
410000,2,2,3,42,9,9,9,9,9,9,407873,412650,415917,389659,342329,344974,18026,18026,14095,12037,15026,13026,0
400000,2,2,3,29,9,9,9,9,9,9,400134,398857,404205,360199,356656,364089,17000,15029,30000,12000,12000,23000,0
400000,2,2,3,44,9,9,7,9,9,9,131595,139060,126819,104430,104990,94058,10700,3,3050,3000,3200,2800,0
400000,2,2,3,38,10,9,10,10,9,10,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,0
400000,2,2,3,43,8,11,11,11,10,10,0,0,0,0,1600,78388,0,0,0,1600,78388,0,0
400000,2,3,3,40,10,10,10,9,9,10,1107,3891,120338,8318,8488,130,3891,120407,0,170,130,8595,0
400000,2,2,3,30,9,9,10,10,10,10,161226,139481,17939,10315,22728,11493,5000,17939,12845,22728,11493,10703,0
400000,2,3,3,28,9,9,11,11,10,10,181178,86663,62200,38000,150,193,4000,2000,1000,150,193,3690,1
400000,2,3,3,44,5,6,7,9,9,10,278863,275153,269528,269278,269278,1976,0,0,150,0,3355,5688,1
400000,2,3,3,48,10,10,10,10,10,10,5880,18368,591,13654,45363,2640,18368,591,13662,45363,2640,28663,0
400000,2,2,3,44,8,11,10,10,10,10,0,0,1228,3405,961,-251,0,1228,3405,961,0,0,0
400000,2,3,3,36,10,10,10,10,10,10,14421,8392,13025,2816,6856,11069,8911,13025,2816,6856,11069,6823,0
400000,2,2,3,42,11,11,10,9,9,9,0,641,1290,1319,694,697,641,1290,29,0,3,703,0
400000,2,3,3,37,11,10,9,9,9,9,-151,27952,47213,121013,87332,106519,78130,20000,93000,30000,20000,12014,0
400000,2,2,3,24,9,9,9,9,9,9,176294,190256,89128,39276,23440,59922,44776,1502,2026,1015,52100,5101,0
400000,2,2,3,33,9,9,11,11,11,11,9940,0,11451,101,551,19982,0,11451,104,600,20015,0,0
400000,2,3,3,41,10,10,10,9,9,9,8,1274,19143,20305,22063,20695,1274,19143,1305,2063,1695,195000,0
400000,2,3,3,28,10,10,7,9,9,9,6500,405016,391178,392932,394410,410127,405016,0,14000,13560,28000,0,0
400000,2,3,3,32,8,10,10,10,10,10,0,3328,3328,3828,4893,4687,6656,3328,3828,4893,4687,3008,0
400000,2,2,3,34,10,10,9,10,10,9,14986,25772,12621,13983,3378,3770,25772,1500,13983,3378,2000,9353,0
400000,2,3,3,32,11,11,11,11,11,10,110,532,2651,0,644,636,587,2651,0,644,636,572,0
400000,2,3,3,35,11,11,11,11,11,10,10043,17883,9322,15693,5588,10161,18057,9368,15771,5616,10173,10077,0
400000,2,3,3,32,11,11,11,11,11,11,7217,-507,-3,8067,1154,2061,0,1000,8070,1154,2061,0,0
400000,2,3,3,38,11,11,11,11,11,11,123,123,123,0,349,0,123,123,0,349,0,0,0
400000,2,2,3,53,9,9,10,9,9,9,252860,257062,99832,100967,101788,117818,11416,99835,3501,3641,17823,4180,0
400000,2,3,3,31,10,10,10,10,10,10,5581,2833,1162,325,325,325,2833,1162,325,325,325,325,0
400000,2,3,3,38,10,10,10,10,10,10,16195,10713,11340,10390,620,10390,10713,11340,10390,620,10390,727,0
400000,2,2,3,39,11,11,11,11,10,10,91170,55588,14037,20356,90159,79053,55974,14079,20417,90180,79176,34790,0
400000,2,2,3,46,10,10,10,10,10,10,30018,19735,26181,134967,52991,163837,19753,26245,135000,53000,163837,37345,0
400000,2,2,3,45,10,10,10,10,10,10,9083,12641,15377,14757,44843,6622,12658,15384,14757,44843,6622,6309,0
400000,2,3,3,40,10,10,10,10,10,10,6376,4925,4382,1240,167621,3284,5949,4403,1250,168459,3301,11168,0
400000,2,2,3,43,9,9,9,9,9,9,398711,407664,186081,189987,193824,201699,17000,7000,7000,7000,11000,10000,0
400000,2,2,3,34,9,9,9,9,9,9,95390,95654,97702,98972,101154,102371,2988,3780,3000,3004,2988,2827,0
400000,2,2,3,32,9,9,9,9,9,9,183339,179701,179979,89317,59413,65890,10016,7473,6151,2000,7015,45,0
400000,2,3,3,33,11,11,11,11,11,11,-4,1054,1420,-20,-20,-20,1058,1427,0,0,0,0,0
400000,2,3,3,48,10,7,7,11,10,9,1908,1442,8162,-1010,3332,331,0,8513,457,4903,313,4816,0
400000,2,3,3,41,9,10,10,10,9,9,104083,8,1274,19143,20305,22063,8,1274,19143,1305,2063,1695,0
400000,2,2,3,24,9,9,9,9,9,9,187790,176294,190256,89128,39276,23440,5519,44776,1502,2026,1015,52100,0
400000,2,2,3,36,9,10,7,10,9,9,20818,1079,799,1883,587,0,1878,0,1883,0,0,0,0
400000,2,2,3,45,11,11,10,10,10,10,10985,2441,16046,2483,10719,1722,2441,16046,2483,10719,1722,2836,0
400000,2,2,3,44,11,11,11,11,11,11,0,804,11192,0,0,0,804,11242,0,0,0,0,0
400000,2,3,3,32,11,11,11,11,11,11,3616,0,3328,3328,3828,4893,0,6656,3328,3828,4893,4687,0
400000,2,2,3,37,11,11,11,10,9,9,2218,13181,4039,10692,18692,19565,13256,4039,10692,8000,9000,1000,0
400000,2,3,3,37,10,9,10,9,9,9,10677,31405,26717,25434,6973,9899,31008,26862,3000,2000,3000,0,0
400000,2,2,3,30,9,9,9,9,9,9,30667,31160,23054,8453,10387,9222,5034,2086,2025,5006,543,1711,0
400000,2,2,3,30,9,9,9,9,9,9,68835,60549,63047,65508,66954,68411,2600,3000,3000,2000,2002,3020,0
400000,2,3,3,29,9,9,9,9,9,9,5074,4097,7716,12538,17305,22499,1097,3716,5000,5000,5668,7000,0
400000,2,2,3,41,9,9,9,9,9,9,10928,12730,14486,13419,14313,14524,2000,2002,2000,2000,3000,5000,0
400000,2,2,3,39,10,7,10,10,10,10,58126,10446,5299,8841,18612,6115,31,5316,8858,18769,6115,11000,0
400000,2,3,3,42,10,7,10,10,10,10,80,80,3710,33605,47029,39400,0,3828,33627,47029,40000,0,0
400000,2,3,3,37,9,9,9,9,9,9,49447,59781,86070,100620,133307,117194,30000,50000,50006,38000,10000,12000,0
400000,2,2,3,34,10,10,10,10,9,9,41305,206028,21153,15631,14417,12228,206032,21153,15948,10000,10000,22934,0
400000,2,3,3,33,10,10,10,7,10,10,10858,15892,18182,12205,941,6346,16000,2600,24,1000,7053,5000,0
400000,2,2,3,34,9,9,9,9,9,9,45514,42620,28584,40673,38068,24418,4854,5005,14218,1722,1438,3381,0
400000,2,3,3,37,9,9,9,9,9,9,229714,222726,162828,131433,126929,122492,11477,8000,4553,3600,3546,3864,0
400000,2,2,3,46,9,9,9,9,9,9,43405,39802,37115,39907,35061,35969,15000,15000,10000,15000,20000,20000,0
400000,2,2,3,48,9,9,9,9,9,9,352730,335226,317661,319004,316611,314106,12370,15012,13000,12055,13368,12000,0
400000,2,3,3,51,8,11,11,11,11,11,-9,1084,3884,0,27703,0,1093,3884,0,27703,0,56677,0
400000,2,3,3,34,11,11,11,11,11,11,10000,9791,-209,13796,0,0,10000,0,14005,2000,0,0,0
400000,2,3,3,35,11,11,11,11,11,11,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,0
400000,2,2,3,39,11,11,11,11,11,11,52306,3638,11649,24140,5803,5937,3656,11713,24265,7832,5966,9363,0
400000,2,3,3,28,10,10,10,10,10,9,8716,211,4168,4049,4566,2578,211,4188,4061,4586,12,3837,0
400000,2,2,3,49,11,11,11,11,11,11,389,389,389,320,14185,389,390,390,321,14255,390,390,0
400000,2,3,3,31,10,10,10,10,10,10,325,5581,2833,1162,325,325,5581,2833,1162,325,325,325,0
400000,2,3,3,39,9,10,10,10,9,10,1991,2920,1721,2018,446,1068,2920,2500,2018,0,1068,0,1
400000,2,4,3,37,11,11,11,11,11,11,14889,929,1191,11930,11286,5766,929,1191,11930,11286,5766,16520,0
400000,2,3,3,40,10,10,10,11,11,11,3716,4318,273,743,516,200,4318,273,743,516,200,422,0
400000,2,3,3,49,8,7,7,11,11,11,9279,7419,0,3378,0,590,0,0,3378,0,590,2951,0
400000,2,3,3,55,10,10,10,10,9,9,153951,193159,72201,199209,179290,9780,193358,72356,199209,411,0,126743,0
400000,2,2,3,55,10,10,7,9,10,9,530,5332,5101,6201,2173,2803,5101,6,2000,2173,2000,4500,0
390000,2,3,3,34,8,11,10,10,11,11,0,0,1266,0,0,0,0,1266,0,0,0,0,0
390000,2,3,3,49,10,10,10,11,11,10,15026,13357,0,0,0,100000,13357,0,0,0,100000,39268,0
390000,2,3,3,38,9,9,9,9,9,9,164418,167501,134282,128701,131529,135242,9000,7027,5000,5000,6000,5000,0
390000,2,2,3,24,9,9,9,9,9,9,16406,16966,15428,13465,40736,39532,1500,1500,1000,30000,2000,3000,0
390000,2,3,3,28,9,9,9,9,9,9,64440,67503,68566,65411,66597,57361,5000,5007,5000,5000,5000,2000,0
390000,2,2,3,49,9,9,9,9,10,10,7383,5731,3386,3134,259,578,1066,1000,63,259,578,1141,0
390000,2,2,3,44,9,9,9,9,9,9,169658,173758,177722,180132,184420,188329,8000,8000,6500,7000,7200,5500,0
390000,2,2,3,37,9,9,9,9,9,9,200612,202794,191419,81360,66864,66729,8315,6839,3000,2348,2401,2355,0
390000,2,3,3,39,11,11,11,11,11,11,48417,15530,112316,114797,131601,130295,2000,97472,4000,20000,31667,6539,0
390000,2,2,3,43,7,7,7,9,9,9,78658,60152,40238,41366,37788,19025,4514,0,1528,0,1000,3574,1
390000,2,3,3,34,11,11,11,10,10,9,7639,10876,6203,1518,46365,48795,6083,1051,1545,47280,3000,3000,0
390000,2,2,3,39,10,10,10,10,10,9,827,827,827,1036,15209,15156,827,827,1036,15000,1000,1000,0
390000,2,2,3,41,11,10,9,9,9,9,3983,25146,197534,179690,170173,164339,25146,185059,9137,6513,5058,6000,0
390000,2,2,3,45,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,3971,1
390000,2,3,3,64,8,11,11,11,11,10,0,0,0,0,0,8668,0,0,0,0,8668,4490,1
390000,2,3,3,34,10,10,9,9,9,10,3060,60248,53157,73183,69592,24629,60248,7183,66000,0,24629,43433,0
390000,2,2,3,31,9,9,9,9,9,11,49667,33900,33545,16666,0,0,1700,17000,333,0,16666,13807,0
390000,2,3,3,39,10,10,10,9,9,10,31825,56333,70133,63177,63670,22407,56613,70159,1264,493,22505,1162,0
390000,2,2,3,30,9,9,9,9,9,9,98984,102158,96446,87912,89991,91470,5700,4000,3200,3500,3100,3000,0
390000,2,3,3,40,8,10,9,9,9,9,30245,227123,211996,210100,206462,203201,236533,38142,15152,38097,23080,15055,0
390000,2,3,3,32,11,10,10,10,10,9,1714,52856,11914,14503,13407,52830,53367,11978,14572,13418,42121,709,0
390000,2,3,3,46,10,10,10,10,9,9,6570,2287,0,18692,10418,8590,2287,0,18692,1000,172,4801,0
390000,2,3,3,33,9,10,9,9,9,9,5602,48329,45281,31219,24962,17002,48329,2287,1500,4962,815,10000,0
390000,2,2,3,41,9,9,9,9,9,9,216622,214504,212726,210556,208317,205339,7244,7500,7228,7103,7214,7000,0
390000,2,2,3,37,9,9,9,9,9,9,175363,164292,144731,145140,130727,131619,5551,5358,5500,5000,20000,10000,0
390000,2,2,3,33,10,10,10,10,10,10,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,0
390000,2,2,3,34,9,10,10,10,11,11,1162,759,695,-448,-1228,-1228,759,699,115,712,0,235,0
390000,2,3,3,35,10,9,10,10,10,10,43098,55068,15216,16659,35241,14216,42000,15224,16659,35241,14216,72944,0
390000,2,4,3,40,9,9,9,9,9,9,195688,199033,197961,195958,196019,199014,7636,5653,5545,5532,5859,6818,0
390000,2,3,3,39,9,9,10,10,10,10,42721,22836,24266,6088,2500,828,12041,24353,6118,2550,828,0,0
390000,2,3,3,53,10,10,11,11,10,9,611,0,0,0,343,1343,0,0,0,343,1000,1076,0
390000,2,3,3,28,9,9,9,9,9,9,60697,64440,67503,68566,65411,66597,5000,5000,5007,5000,5000,5000,0
390000,2,2,3,37,9,9,9,9,9,9,200927,200612,202794,191419,81360,66864,17843,8315,6839,3000,2348,2401,0
390000,2,2,3,35,7,7,7,9,9,9,62474,62878,59601,60422,59094,59862,2757,0,2734,2254,2178,2174,0
390000,2,2,3,32,10,10,10,10,10,9,2075,0,682,10943,9942,11168,0,682,11130,9942,6600,1000,0
390000,2,3,3,48,8,10,10,10,10,10,0,5660,3730,9526,0,2680,5660,3730,9526,0,2680,200,0
390000,2,3,3,39,9,9,9,9,9,10,40439,30808,27235,9895,3707,62320,2013,1329,1025,1010,67842,2530,0
390000,2,3,3,41,9,9,7,9,9,11,48378,52279,51176,52286,0,0,4705,0,2712,0,0,0,0
390000,2,2,3,29,11,11,11,11,11,11,10598,1446,2041,4582,2070,0,1571,2041,4582,2070,0,3100,0
390000,2,3,3,42,9,9,9,9,9,9,310075,184647,90383,55212,29701,-1429,10021,4000,15046,20000,0,10090,0
390000,2,2,3,39,9,9,9,9,9,9,359641,283210,240876,190709,191162,195336,11100,13163,8349,6840,7252,7800,0
380000,2,3,3,40,10,10,11,11,11,11,6614,54457,47872,24543,0,0,49094,0,24543,0,0,0,0
380000,2,2,3,39,10,10,9,9,9,9,19261,81961,61189,38875,17876,13313,81975,1480,3000,1000,3000,10024,0
380000,2,3,3,45,10,10,10,10,11,10,202,35993,86617,-3450,-3450,3502,37791,86697,0,0,7102,159753,0
380000,2,2,3,48,9,9,9,9,9,9,363191,373421,363343,290371,289600,288256,15504,14000,12500,12000,11000,14000,0
380000,2,3,3,33,9,9,9,9,9,9,112926,108573,216399,213259,203377,185056,4677,130533,7609,12000,7000,6000,0
380000,2,3,3,34,7,7,7,7,7,7,322199,331518,337703,343612,351089,358401,16001,13150,13000,13150,13300,13000,0
380000,2,3,3,36,10,10,10,10,10,11,8183,10554,5453,739,-8632,-11922,10617,5478,784,14,380,253,0
380000,2,2,3,35,10,10,10,10,10,10,2661,2022,1823,1823,1823,1198,2022,1823,1823,1823,1198,2068,0
380000,2,2,3,30,11,11,11,11,11,11,3745,738,1175,576,576,-2,745,1180,578,578,0,580,0
380000,2,2,3,30,9,9,9,9,9,9,295543,299922,307166,311716,306830,303453,11000,12602,11500,10500,11000,10152,0
380000,2,2,3,50,9,9,9,9,7,7,294100,313346,299786,307801,288820,266266,30125,11600,20009,11000,0,40000,0
380000,2,3,3,37,9,9,9,9,9,9,452092,442041,446224,419943,420016,426622,17400,16672,14088,14500,14700,14671,0
380000,2,2,3,36,9,9,9,9,9,9,52956,63002,71599,80377,84113,86612,25000,11000,10000,5000,7000,11000,0
380000,2,2,3,51,8,11,11,11,10,10,0,0,0,0,630,1297,0,0,0,630,1613,1618,0
380000,2,2,3,33,8,10,10,10,10,9,0,73,32510,474,25877,45038,73,32789,474,25877,20000,10000,0
380000,2,3,3,42,7,10,10,10,9,10,326,326,326,652,326,29326,326,326,652,0,29326,326,1
380000,2,3,3,31,9,9,9,9,7,9,225905,225515,227387,197959,194710,199300,11000,9000,15000,0,8000,8000,0
380000,2,3,3,42,10,10,10,10,11,11,7079,10387,2956,316,316,312,10437,2982,316,316,312,1323,0
380000,2,2,3,44,10,10,11,10,9,10,1040,0,0,12500,37811,1500,0,0,12500,25311,1500,5680,0
380000,2,3,3,35,10,10,10,10,10,10,472,14985,10472,39993,25356,39772,14985,10472,39993,25356,39772,54002,0
380000,2,2,3,31,8,11,10,10,11,10,3491,3859,8796,7991,5310,14655,3878,8863,8007,5362,14695,24446,0
380000,2,3,3,44,9,9,9,9,9,9,365023,365445,350474,342569,307959,309709,14320,15065,13017,15026,12017,12031,0
380000,2,2,3,38,9,9,9,11,11,11,12538,6666,0,0,0,0,1000,0,0,0,0,0,0
380000,2,2,3,33,8,8,7,7,7,7,363944,385726,368318,354443,354765,354579,29540,74,14301,13000,12800,12800,0
380000,2,2,3,44,9,9,9,9,9,9,268755,270405,258979,261213,264550,163860,11035,10009,11003,10500,7500,7505,0
380000,2,2,3,48,9,9,9,9,9,9,64001,60427,58603,58359,59527,58482,5000,7000,7359,10000,7000,10000,0
380000,2,2,3,41,6,6,7,9,9,9,415735,400246,384705,383332,381423,377466,0,0,15135,13212,13529,15212,1
380000,2,3,3,43,9,9,9,9,9,9,121868,114627,102551,101323,84087,86661,6000,5000,5000,5000,5000,5000,0
380000,2,3,3,40,11,11,11,11,11,11,12839,11097,10933,62602,6408,16791,11212,10933,62602,150000,16791,5777,0
380000,2,2,3,30,9,9,9,9,9,10,384846,359926,349753,296465,193342,311009,13291,15287,8532,4334,317077,11892,0
380000,2,3,3,33,9,9,9,9,9,9,372926,354068,327342,247528,128386,128820,13248,9543,6106,3013,3398,6067,0
380000,2,2,3,45,9,9,9,9,9,9,220208,225537,230898,237118,240452,245499,9000,9000,10068,8768,9087,9133,0
380000,2,2,3,43,8,11,11,10,10,10,0,0,0,2039,0,4481,0,0,2039,0,4481,312,0
380000,2,2,3,39,9,9,9,9,9,9,307388,280090,249018,252496,253331,238051,12936,9190,9000,8100,8100,8000,0
380000,2,2,3,30,9,9,9,9,9,9,295618,232987,105800,52296,196448,168405,13437,6068,2462,168159,5248,5540,0
380000,2,3,3,36,11,10,10,10,10,7,3744,20334,8499,53235,101439,34579,20498,8549,53471,101785,117,32347,1
380000,2,3,3,43,10,10,10,10,10,10,18866,20840,188,2172,5173,5446,20884,188,2172,5173,5446,2045,0
380000,2,2,3,30,7,9,9,9,9,9,225995,231382,224420,136324,137929,114249,10382,8420,46777,4929,4249,5528,1
380000,2,2,3,37,9,9,9,9,9,7,13415,14381,13277,14291,15949,15556,1204,1300,1242,1900,0,3000,0
370000,2,3,3,53,10,10,10,10,10,9,21160,8153,12094,30751,30131,9630,8162,12294,30751,30131,0,0,0
370000,2,3,3,46,10,10,10,9,9,10,26555,1572,166229,168601,171018,600,1572,166235,3372,4018,600,600,0
370000,2,3,3,39,9,9,9,9,9,9,141552,67739,49097,48216,47675,48074,2157,2000,1668,2000,3000,1000,0
370000,2,2,3,45,9,9,9,9,7,7,162526,168389,338660,221808,222304,217704,10000,10000,114000,10000,0,9000,0
370000,2,3,3,31,11,10,9,9,9,9,0,229818,234379,239082,244124,243986,229818,8409,8500,8800,8800,14100,0
370000,2,3,3,42,9,9,9,9,9,9,271452,256269,200761,125646,111185,45816,11295,8300,5000,4600,10000,280000,0
370000,2,2,3,45,9,9,9,9,9,7,155124,162526,168389,338660,221808,222304,10000,10000,10000,114000,10000,0,0
370000,2,3,3,42,9,9,9,9,9,9,291006,271452,256269,200761,125646,111185,12100,11295,8300,5000,4600,10000,0
370000,2,2,3,45,9,9,9,10,10,10,137250,141167,103000,41200,1109,99723,5927,5000,41200,1109,99723,5000,0
370000,2,2,3,36,9,9,9,9,9,9,219386,181046,169132,128553,88817,83763,10500,14045,8553,8817,10763,2526,0
370000,2,2,3,35,9,9,9,9,9,9,201666,200757,192231,187486,191019,186529,7094,8500,6983,6500,7150,7000,0
370000,2,3,3,36,11,11,11,11,11,11,2788,25790,3007,4246,3737,2290,25794,3007,4305,3737,2290,22259,0
370000,2,2,3,35,9,9,9,9,9,9,236242,240804,243293,226471,217901,195244,10301,11000,9004,6930,6000,6100,0
370000,2,2,3,44,11,11,11,11,11,11,0,1742,0,0,0,0,1742,0,0,0,0,0,0
370000,2,2,3,47,11,11,11,11,11,11,1289,2408,395,12074,744,4040,2432,397,12133,747,4060,3059,0
370000,2,2,3,47,11,11,11,11,11,10,1859,2232,4556,4333,2504,3431,2243,4578,4354,2516,3438,37467,0
370000,2,2,3,41,11,11,11,11,11,11,1442,9750,0,30100,0,0,9750,0,30100,0,0,0,0
370000,2,4,3,48,9,9,9,9,9,9,250264,252955,254111,257816,255491,255320,10004,9498,10827,9002,9040,9004,0
360000,2,3,3,49,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,45,10,10,7,9,10,10,390,1170,780,390,390,390,1170,0,0,390,390,390,1
360000,2,2,3,48,9,9,9,9,9,9,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0
360000,2,3,3,40,7,7,7,9,9,9,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,1
360000,2,3,3,34,10,9,9,10,9,10,12339,10138,23912,9785,166,2142,10000,13912,9785,0,2142,4230,0
360000,2,2,3,37,8,11,11,11,10,10,0,0,0,0,166,541,0,0,0,166,543,4268,0
360000,2,3,3,30,8,7,10,9,10,10,18886,14249,3821,2404,319,0,0,3828,2000,319,0,0,0
360000,2,2,3,52,10,10,11,11,11,11,2995,2401,2277,500,3586,7399,2406,2282,500,3586,7399,600,0
360000,2,3,3,42,9,9,9,9,9,9,179851,186961,201703,189455,194373,207022,10005,20117,15018,10027,20057,17000,0
360000,2,2,3,35,9,9,9,10,10,9,5157,2461,0,277,2599,3941,1012,0,277,2602,2019,1123,0
360000,2,2,3,50,10,10,10,10,10,10,147,686,6037,1560,0,275,686,6041,1560,0,275,0,0
360000,2,2,3,42,10,10,10,10,10,10,22237,5683,1632,1632,22379,8901,6695,1632,1632,22379,8901,4852,0
360000,2,2,3,32,8,11,11,11,11,11,-301,-301,-301,-301,-301,-301,0,0,0,0,0,0,1
360000,2,2,3,38,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,46,8,10,7,7,10,10,-200,2716,200,0,12140,42424,2916,0,0,12140,42424,19825,0
360000,2,3,3,39,10,10,10,10,11,11,7001,1224,394,-6,-6,2199,1224,394,6,0,2205,401,0
360000,2,3,3,33,8,11,11,10,9,9,-200,-200,0,13467,17800,0,0,200,13467,5300,0,0,0
360000,2,3,3,37,10,7,7,11,11,11,1605,1448,0,0,0,0,14,0,0,0,0,0,0
360000,2,3,3,31,11,11,11,11,11,11,0,18540,9007,9500,8675,6573,18540,10000,10000,9000,6600,32810,0
360000,2,3,3,39,10,10,10,10,10,10,165,853,165,300,0,1790,853,165,300,0,1790,0,0
360000,2,3,3,33,10,10,10,10,10,10,50067,17607,41262,8882,17348,29216,17607,41285,8882,17348,29216,4043,0
360000,2,3,3,46,9,10,9,9,9,9,42094,10594,31532,46342,56571,65268,10600,30000,20000,15000,10000,10000,0
360000,2,3,3,31,11,11,11,10,9,10,-5,-5,-5,4232,3189,7511,0,0,4237,16,7548,4105,0
360000,2,3,3,32,10,10,11,10,9,9,249,0,0,685,685,1530,0,0,685,0,845,53,0
360000,2,2,3,32,9,10,10,10,10,10,101403,2389,11996,0,67372,66666,2389,11996,0,67372,66666,66666,0
360000,2,2,3,39,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,42,11,11,11,11,11,11,2333,6295,0,0,1070,0,6295,0,0,1070,0,0,0
360000,2,3,3,31,10,10,7,10,10,10,3680,9995,3225,4230,6113,8745,13517,0,4230,6113,8745,6324,0
360000,2,2,3,49,9,9,9,9,9,9,338321,329178,320709,310208,289883,279709,12323,22023,12023,10023,10823,7523,0
360000,2,3,3,27,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,3220,1
360000,2,3,3,35,10,10,11,11,11,11,10621,0,0,0,150,137,0,0,0,150,137,0,0
360000,2,2,3,33,9,9,9,9,9,9,325839,300726,252603,253759,255424,253826,11083,8948,8727,9118,9026,8997,0
360000,2,3,3,32,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,48,11,11,11,11,10,10,2119,-3,-3,-3,711,875,3,0,0,714,879,1519,0
360000,2,2,3,40,8,11,10,9,10,10,-242,-3748,5512,4102,1756,4400,649,10000,0,1756,4400,0,0
360000,2,2,3,42,11,11,11,11,11,11,18186,7954,11609,10070,5079,4086,9548,11624,10070,5079,4086,1190,0
360000,2,2,3,49,10,10,11,11,11,11,15000,0,0,0,0,0,0,0,0,0,0,780,0
360000,2,3,3,32,9,9,9,9,10,9,37736,28746,19783,17738,1262,382,1174,1100,396,1266,9,7643,1
360000,2,2,3,35,9,9,9,9,9,9,39685,32219,34541,22420,16253,15773,1600,3019,900,600,369,2471,0
360000,2,3,3,31,10,10,10,10,10,11,460,460,460,399,0,0,460,460,399,0,0,0,0
360000,2,3,3,46,8,10,10,11,11,11,-8,859,-820,-813,-2292,-2292,867,0,7,0,0,0,0
360000,2,3,3,27,11,11,11,11,11,11,0,0,7365,0,0,0,0,7365,0,0,0,8665,0
360000,2,3,3,40,10,10,10,10,9,10,16540,1160,10600,51571,28310,14482,1160,10646,51571,0,14482,12874,0
360000,2,3,3,34,11,10,10,10,9,9,4259,1374,846,14998,14998,679,1376,852,14998,0,683,4902,0
360000,2,2,3,30,9,9,10,10,10,10,6419,5290,1330,2255,4164,0,1067,1341,2255,4164,0,211,0
360000,2,3,3,27,11,11,11,11,11,11,2459,944,2037,989,2885,989,955,2043,992,2903,992,3153,0
360000,2,2,3,38,10,10,10,10,10,10,1604,238,2402,3580,183,1995,239,2414,3597,183,2005,3635,0
360000,2,3,3,35,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,42,10,10,10,10,11,11,44380,968,990,390,390,3103,968,990,390,390,3103,0,0
360000,2,2,3,56,9,9,9,9,9,9,500090,477461,455591,430313,406010,377820,15900,16489,14128,13210,10442,9500,0
360000,2,3,3,33,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,41,9,9,9,9,9,9,100608,95511,96288,100251,99983,122578,4000,6000,5000,4000,80000,5000,0
360000,2,2,3,46,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,50,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,35,9,9,9,9,9,9,101953,125238,205209,125982,128161,136447,25238,4385,11939,5681,10447,8010,0
360000,2,2,3,42,9,9,9,9,9,9,118368,124934,131328,137605,140729,146194,10000,10000,10000,5500,8000,6000,0
360000,2,2,3,51,8,11,10,10,10,10,0,0,390,540,540,390,0,780,540,540,390,390,0
360000,2,3,3,36,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,36,9,9,7,9,9,7,63389,48359,37054,50009,53984,25258,15000,11,20000,5000,0,37000,0
360000,2,2,3,51,10,10,10,10,10,10,19155,1473,1430,18697,659,781,1473,1430,18740,659,781,1557,0
360000,2,3,3,31,9,9,9,9,9,10,6656,6722,8605,28405,-105,3895,2000,4000,20000,5000,4000,889,0
360000,2,2,3,43,10,10,10,10,10,10,1999,10145,4005,19158,3569,31171,10145,4723,19158,3569,31171,3283,0
360000,2,3,3,28,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,32,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,29,8,10,7,10,10,10,0,828,414,414,414,414,1244,2,416,416,416,600,0
360000,2,2,3,33,9,9,11,10,10,10,3177,0,0,1672,0,986,0,0,1672,0,986,780,0
360000,2,2,3,37,11,11,11,11,11,11,0,0,0,0,474,0,0,0,0,474,0,0,0
360000,2,2,3,35,8,11,11,10,10,10,0,0,0,3602,1197,0,0,0,3602,1197,0,474,0
360000,2,3,3,48,8,10,10,11,11,11,491,3670,-114,-200,-200,-200,3700,0,0,0,0,0,1
360000,2,3,3,56,9,10,10,11,11,10,60206,7690,0,0,0,6232,7690,0,0,0,6232,158,0
360000,2,3,3,33,9,9,9,9,9,9,364367,365353,346416,261694,230654,201528,14050,11992,8581,7991,9083,8000,0
